experiment_id,hypothesis_id,command,comment,env_id,seed,algorithm,total_timesteps,n_episodes,mean_return,q4_return,auc,final_avg20
h003-enduro-s2,h003,,"ppo_layernorm Enduro-v5 seed 2 (narval, 40000000)",Enduro-v5,2,ppo_layernorm,40000000,11904,0.00,,,0.00
h003-enduro-s3,h003,,"ppo_layernorm Enduro-v5 seed 3 (rorqual, 40000000)",Enduro-v5,3,ppo_layernorm,40000000,11904,0.00,,,0.00
h003-montezumarevenge-s2,h003,,"ppo_layernorm MontezumaRevenge-v5 seed 2 (narval, 40000000)",MontezumaRevenge-v5,2,ppo_layernorm,40000000,153472,0.00,,,0.00
h003-montezumarevenge-s3,h003,,"ppo_layernorm MontezumaRevenge-v5 seed 3 (rorqual, 40000000)",MontezumaRevenge-v5,3,ppo_layernorm,40000000,144256,0.00,,,0.00
h003-mspacman-s2,h003,,"ppo_layernorm MsPacman-v5 seed 2 (nibi, 40000000)",MsPacman-v5,2,ppo_layernorm,40000000,57472,210.00,,,210.00
h003-mspacman-s3,h003,,"ppo_layernorm MsPacman-v5 seed 3 (fir, 40000000)",MsPacman-v5,3,ppo_layernorm,40000000,78336,60.00,,,60.00
h003-namethisgame-s2,h003,,"ppo_layernorm NameThisGame-v5 seed 2 (fir, 40000000)",NameThisGame-v5,2,ppo_layernorm,40000000,14720,1910.00,,,1910.00
h003-namethisgame-s3,h003,,"ppo_layernorm NameThisGame-v5 seed 3 (narval, 40000000)",NameThisGame-v5,3,ppo_layernorm,40000000,26496,0.00,,,0.00
h003-phoenix-s2,h003,,"ppo_layernorm Phoenix-v5 seed 2 (nibi, 40000000)",Phoenix-v5,2,ppo_layernorm,40000000,46336,0.00,,,0.00
h003-phoenix-s3,h003,,"ppo_layernorm Phoenix-v5 seed 3 (fir, 40000000)",Phoenix-v5,3,ppo_layernorm,40000000,46080,20.00,,,20.00
h003-privateeye-s2,h003,,"ppo_layernorm PrivateEye-v5 seed 2 (fir, 40000000)",PrivateEye-v5,2,ppo_layernorm,40000000,14720,-1000.00,,,-1000.00
h003-privateeye-s3,h003,,"ppo_layernorm PrivateEye-v5 seed 3 (narval, 40000000)",PrivateEye-v5,3,ppo_layernorm,40000000,14720,-1000.00,,,-1000.00
h003-qbert-s2,h003,,"ppo_layernorm Qbert-v5 seed 2 (narval, 40000000)",Qbert-v5,2,ppo_layernorm,40000000,104832,0.00,,,0.00
h003-qbert-s3,h003,,"ppo_layernorm Qbert-v5 seed 3 (rorqual, 40000000)",Qbert-v5,3,ppo_layernorm,40000000,104960,0.00,,,0.00
h003-solaris-s2,h003,,"ppo_layernorm Solaris-v5 seed 2 (nibi, 40000000)",Solaris-v5,2,ppo_layernorm,40000000,6016,0.00,,,0.00
h003-solaris-s3,h003,,"ppo_layernorm Solaris-v5 seed 3 (fir, 40000000)",Solaris-v5,3,ppo_layernorm,40000000,4992,1000.00,,,1000.00
h003-spaceinvaders-s2,h003,,"ppo_layernorm SpaceInvaders-v5 seed 2 (fir, 40000000)",SpaceInvaders-v5,2,ppo_layernorm,40000000,62208,5.00,,,5.00
h003-spaceinvaders-s3,h003,,"ppo_layernorm SpaceInvaders-v5 seed 3 (narval, 40000000)",SpaceInvaders-v5,3,ppo_layernorm,40000000,62080,10.00,,,10.00
h003-venture-s2,h003,,"ppo_layernorm Venture-v5 seed 2 (rorqual, 40000000)",Venture-v5,2,ppo_layernorm,40000000,18944,0.00,,,0.00
h003-venture-s3,h003,,"ppo_layernorm Venture-v5 seed 3 (nibi, 40000000)",Venture-v5,3,ppo_layernorm,40000000,15744,0.00,,,0.00
h006-amidar-s1,h006,,"ppo_symlog Amidar-v5 seed 1 (narval, 40000000)",Amidar-v5,1,ppo_symlog,40000000,71808,2.0249555110931396,2.0552585124969482,145408.0,1.0
h006-battlezone-s1,h006,,"ppo_symlog BattleZone-v5 seed 1 (rorqual, 40000000)",BattleZone-v5,1,ppo_symlog,40000000,34176,2415.730224609375,2524.344482421875,82560000.0,0.0
h006-breakout-s1,h006,,"ppo_symlog Breakout-v5 seed 1 (rorqual, 40000000)",Breakout-v5,1,ppo_symlog,40000000,222336,1.3615429401397705,1.4277490377426147,302720.0,0.0
h006-montezumarevenge-s1,h006,,"ppo_symlog MontezumaRevenge-v5 seed 1 (rorqual, 40000000)",MontezumaRevenge-v5,1,ppo_symlog,40000000,70272,0.0,0.0,0.0,0.0
h006-mspacman-s1,h006,,"ppo_symlog MsPacman-v5 seed 1 (fir, 40000000)",MsPacman-v5,1,ppo_symlog,40000000,82432,246.39752197265625,242.67080688476562,20311040.0,290.0
h006-qbert-s1,h006,,"ppo_symlog Qbert-v5 seed 1 (nibi, 40000000)",Qbert-v5,1,ppo_symlog,40000000,116864,150.00,,,150.00
h006-solaris-s1,h006,,"ppo_symlog Solaris-v5 seed 1 (narval, 40000000)",Solaris-v5,1,ppo_symlog,40000000,6016,2525.95751953125,2378.2978515625,15196160.0,2980.0
h007-amidar-s1,h007,,"ppo_sp Amidar-v5 seed 1 (nibi, 40000000)",Amidar-v5,1,ppo_sp,40000000,63744,31.00,,,31.00
h007-battlezone-s1,h007,,"ppo_sp BattleZone-v5 seed 1 (narval, 40000000)",BattleZone-v5,1,ppo_sp,40000000,35200,2316.363525390625,2490.9091796875,81536000.0,3000.0
h007-breakout-s1,h007,,"ppo_sp Breakout-v5 seed 1 (narval, 40000000)",Breakout-v5,1,ppo_sp,40000000,77824,4.00,,,4.00
h007-doubledunk-s1,h007,,"ppo_sp DoubleDunk-v5 seed 1 (rorqual, 40000000)",DoubleDunk-v5,1,ppo_sp,40000000,20480,-17.362499237060547,-17.299999237060547,-355584.0,-14.0
h007-montezumarevenge-s1,h007,,"ppo_sp MontezumaRevenge-v5 seed 1 (narval, 40000000)",MontezumaRevenge-v5,1,ppo_sp,40000000,70144,0.18248175084590912,0.0,12800.0,0.0
h007-phoenix-s1,h007,,"ppo_sp Phoenix-v5 seed 1 (fir, 40000000)",Phoenix-v5,1,ppo_sp,40000000,36864,861.0069580078125,818.4722290039062,31740160.0,950.0
h007-solaris-s1,h007,,"ppo_sp Solaris-v5 seed 1 (fir, 40000000)",Solaris-v5,1,ppo_sp,40000000,5888,3006.95654296875,4053.9130859375,17704960.0,3560.0
